step,avg_chi
521,1562.0748680598283
522,1561.7808873612955
523,1561.4287705959232
524,1561.1349400268793
525,1560.8412266507937
526,1560.5476305181037
527,1560.3848635750098
528,1560.5048384278386
529,1560.2337757958721
530,1559.9403920160312
531,1559.6471256083362
532,1559.3539766233544
533,1559.0609451116936
534,1558.7092559662317
535,1558.549788244782
536,1558.2568418534538
537,1558.0974338765827
538,1557.8265354300454
539,1557.6671858642824
540,1557.3156378256288
541,1557.1564080258356
542,1556.8634433138996
543,1556.7042733498336
544,1556.4333620333343
545,1556.2742505703902
546,1555.9812999578999
547,1555.8222483786728
548,1555.5293498419105
549,1555.3703581677119
550,1555.0190067092387
551,1554.8601350582528
552,1554.589171520708
553,1554.4303584878417
554,1554.159456553496
555,1554.0007021591964
556,1553.7077472968103
557,1553.5490529258714
558,1553.2781732820915
559,1553.1195375969903
560,1552.7684373071734
561,1552.7477899284077
562,1552.7273549331778
563,1552.7071324312876
564,1552.6871225326302
565,1552.667325347186
566,1552.6477409850277
567,1552.3766985095065
568,1552.4961745824792
569,1552.3374900621036
570,1552.1788746248494
571,1552.0203850789464
572,1551.8619646786567
573,1551.7036702444973
574,1551.5454450185252
575,1551.3873458335484
576,1551.5068949131662
577,1551.3488451565972
578,1551.0775985126857
579,1550.9196077292988
580,1550.6261225274013
581,1550.4681921180509
582,1550.1747588873461
583,1550.016888873655
584,1550.1366239014478
585,1549.978803402897
586,1549.7074891488464
587,1549.5497277204158
588,1549.199107840992
589,1549.0414674810297
590,1548.7479679538076
591,1548.5903881047714
592,1548.3190606177134
593,1548.1615399305094
594,1547.8680543157134
595,1547.7105941883012
596,1547.3602025346056
597,1547.0667452273858
598,1547.1865357453762
599,1547.0291111468002
600,1546.735724120729
601,1546.578360131054
602,1546.2850251670354
603,1546.1277218080274
604,1545.8344389342972
605,1545.6771962277326
606,1545.7971745680254
607,1545.6399816182693
608,1545.76032395862
609,1545.6031807857362
610,1545.5829079343296
611,1545.5628484222289
612,1545.269458111321
613,1545.1123487420143
614,1544.7621918446414
615,1544.605204140352
616,1544.2551363354771
617,1544.0982703828142
618,1543.7482917457273
619,1543.5915476314192
620,1543.3197627244106
621,1543.1630781521226
622,1542.813215672469
623,1542.6566530697755
624,1542.384894162263
625,1542.2283911670395
626,1542.2084679733914
627,1541.8587507751847
628,1541.7023565970014
629,1541.4087460957999
630,1541.2524129572157
631,1540.9806070174102
632,1540.82433358612
633,1540.5525891528769
634,1540.3963754500103
635,1540.3765427398885
636,1540.0828757610507
637,1539.9267099322612
638,1539.6330949937462
639,1539.4769903106737
640,1539.2051947783577
641,1539.0491499067828
642,1538.7555488366731
643,1538.5995651605242
644,1538.3060161786514
645,1538.1500937200633
646,1537.8782806003485
647,1537.7224180297108
648,1537.4288829434338
649,1537.273081640158
650,1537.3925708930208
651,1537.2368198974418
652,1536.9649781902415
653,1536.809287154212
654,1536.9290809002741
655,1536.7734402150381
656,1536.5016094947744
657,1536.3460288130855
658,1536.0523736512953
659,1535.8968543605376
660,1535.6250456284208
661,1535.4695863902723
662,1535.3311770937719
663,1535.1757717298744
664,1534.903977431701
665,1534.7486321674485
666,1534.476899519055
667,1534.3216143758136
668,1534.441406890676
669,1534.2861722537182
670,1534.2657313354764
671,1533.9718888715913
672,1533.8167026611482
673,1533.9367584611864
674,1533.7816228052222
675,1533.9020445679437
676,1533.7469594870392
677,1533.7265745060668
678,1533.7064038737674
679,1533.6864477019699
680,1533.6667061025946
681,1533.647179187655
682,1533.6278670692543
683,1533.6087698595902
684,1533.2600449772156
685,1532.9114153231385
686,1532.5628809298967
687,1532.2144418300493
688,1531.8660980561738
689,1531.51784964087
690,1531.1696966167583
691,1531.1510210882916
692,1531.1325608278846
693,1531.1143159481344
694,1531.09628656173
695,1531.0784727814541
696,1530.92327096144
697,1530.9056601096265
698,1530.8882651044557
699,1530.8710860590047
700,1530.5232613966284
701,1530.5063281908444
702,1530.4896111906635
703,1530.4731105094595
704,1530.456826260702
705,1530.4407585579538
706,1530.4249075148712
707,1530.0773574725752
708,1530.0617531049884
709,1529.7143287433898
710,1529.3670001933394
711,1529.019767487789
712,1529.0044699023226
713,1528.9893893964872
714,1528.9745260843868
715,1528.6274793010416
716,1528.3602681621014
717,1528.3457132824878
718,1527.9988536305593
719,1527.6520900185824
720,1527.3054224796667
721,1527.291175465162
722,1527.2771460888396
723,1527.2633344652695
724,1527.2497407091166
725,1526.9544889915862
726,1526.6593555499896
727,1526.3643404356844
728,1526.350867397553
729,1526.3376124489296
730,1526.3245757047678
731,1525.9781438250022
732,1525.6318082097062
733,1525.3367661180553
734,1525.0418424344389
735,1524.7470372103226
736,1524.452350497213
737,1524.1577823466566
738,1523.884527816246
739,1523.5381429384731
740,1523.2436976059432
741,1522.9493709448254
742,1522.6762767798346
743,1522.4033119171556
744,1522.1304764180097
745,1522.2493836617439
746,1522.3687352871793
747,1522.0960635463553
748,1521.9558041344626
749,1521.6832826249158
750,1521.5276996958921
751,1521.2552395916603
752,1521.099717379474
753,1521.0863738360777
754,1520.7399203539617
755,1520.3935632756309
756,1520.238092203838
757,1519.8918276655156
758,1519.5456596137453
759,1519.1995880819452
760,1518.8536131035537
761,1518.5077347120325
762,1518.2134119995442
763,1517.9192080969904
764,1517.7638281598602
765,1517.7508267212404
766,1517.7380440385805
767,1517.3922714554344
768,1517.2299622363823
769,1517.0894950900017
770,1516.7953842576062
771,1516.5013923511106
772,1516.361182130787
773,1516.2058582883144
774,1515.9119406210718
775,1515.756679077718
776,1515.6014891494915
777,1515.4464285386532
778,1515.2914396096933
779,1515.136580077553
780,1514.9817922941313
781,1514.8271339870578
782,1514.6725474956347
783,1514.518090560184
784,1514.2451472780667
785,1514.0907515767867
786,1513.7965423220833
787,1513.6422092300181
788,1513.2967003157144
789,1513.1424932858954
790,1512.7970777783182
791,1512.6429969041037
792,1512.34877270935
793,1512.194754562768
794,1511.9005823923437
795,1511.74662699667
796,1511.4525068789665
797,1511.2986142574937
798,1511.2855784993196
799,1510.9914777825172
800,1510.8376359557378
801,1510.5435873377892
802,1510.3898083398337
803,1510.0958118491997
804,1509.9420957034106
805,1509.779809693574
806,1509.626173473962
807,1509.3322126116757
808,1509.1786392978145
809,1509.1656165056963
810,1508.9006667842195
811,1508.887925698924
812,1508.6231004799586
813,1508.2782536260177
814,1508.1248218311675
815,1507.8513865829082
816,1507.6980164981496
817,1507.353292638397
818,1507.2000494987924
819,1506.9059664395809
820,1506.752786396799
821,1506.4081870141115
822,1506.2551340593336
823,1505.9610694808673
824,1505.808079694698
825,1505.4636049573746
826,1505.31074240235
827,1504.9663620848178
828,1504.8136268559492
829,1504.4693410416464
830,1504.3167332340793
831,1503.9725420065727
832,1503.8200617155846
833,1503.475965158569
834,1503.3236124795728
835,1502.979610676869
836,1502.8273857054135
837,1502.8149676139435
838,1502.47109212184
839,1502.3189834099746
840,1502.0551567372047
841,1501.711439019893
842,1501.4376535551974
843,1501.4255357438294
844,1501.0819219931248
845,1500.91972214181
846,1500.6561595706478
847,1500.644340865101
848,1500.3009125732049
849,1500.0066269804713
850,1499.6632725191569
851,1499.3690820655527
852,1499.025801462524
853,1498.7317061919912
854,1498.3884994749671
855,1498.0944994314825
856,1497.751366628201
857,1497.4574618557742
858,1497.1144029939894
859,1496.8205935366648
860,1496.477608644147
861,1496.203900185992
862,1495.860988009976
863,1495.5873837022398
864,1495.2445442696455
865,1494.9710441641757
866,1494.628277501939
867,1494.3548816506282
868,1494.0121877857007
869,1493.8701092125557
870,1493.7179332541855
871,1493.575992095569
872,1493.2822155190677
873,1493.140451550279
874,1492.8776788461666
875,1492.535139833629
876,1492.3935475393325
877,1492.130892157689
878,1491.868300067593
879,1491.5260124586991
880,1491.1838235648702
881,1490.8415587116924
882,1490.4993926049183
883,1490.1573252795552
884,1490.0158838149353
885,1489.6738832343174
886,1489.5326228742279
887,1489.1906890611192
888,1489.0496099398954
889,1488.7077429170743
890,1488.4343792669163
891,1488.0925854393154
892,1487.940509934149
893,1487.598812429477
894,1487.3255167209154
895,1487.052292837555
896,1486.779199155104
897,1486.4854895050667
898,1486.2124968650048
899,1485.8708876603112
900,1485.718769688543
901,1485.4251169334268
902,1485.1521889326577
903,1484.8106843614726
904,1484.6586170513692
905,1484.3172090053802
906,1484.1652709074763
907,1483.8239594732286
908,1483.6721506857473
909,1483.3309359499196
910,1483.1792565712246
911,1482.8381386206295
912,1482.6865887492256
913,1482.3455676708109
914,1482.194147405343
915,1481.8532232861908
916,1481.7019327254468
917,1481.3611056527734
918,1481.088026741971
919,1480.7472733303784
920,1480.5960994981588
921,1480.2554432645775
922,1479.982432411105
923,1479.6418499103493
924,1479.3689437143178
925,1479.0284349739711
926,1478.734650506597
927,1478.3942169080556
928,1478.1005280070822
929,1477.7601695789024
930,1477.4665762885688
931,1477.126293059325
932,1476.8327954239048
933,1476.4925874221906
934,1476.1991854859916
935,1475.8590527404158
936,1475.7175194715649
937,1475.3774543177954
938,1475.2263068086413
939,1474.8863392749834
940,1474.7449380311693
941,1474.405038155268
942,1474.1322091497113
943,1473.792383342454
944,1473.6413339603525
945,1473.3016059487354
946,1473.141000182092
947,1472.8013650035307
948,1472.6504519281543
949,1472.3109146844006
950,1472.4265773060251
951,1472.087104135813
952,1471.793719744907
953,1471.4543221592055
954,1471.3035052782477
955,1470.9642058009777
956,1470.8135196797257
957,1470.4743183998114
958,1470.1809619112228
959,1469.8876670783284
960,1469.737034298341
961,1469.3979408888927
962,1469.247439053647
963,1468.908502784514
964,1468.5696669206634
965,1468.230755151181
966,1467.8919438199518
967,1467.5532329631576
968,1467.4029721329327
969,1467.064359927471
970,1466.9142304113238
971,1466.5757169469482
972,1466.4257188463514
973,1466.1526677071734
974,1466.002733338646
975,1465.9914996513032
976,1465.6531494323738
977,1465.3597524207282
978,1465.3487410493065
979,1465.0105002668427
980,1464.717165929416
981,1464.3790012864622
982,1464.105982531105
983,1463.7678927429504
984,1463.4949788142615
985,1463.4841876848304
986,1463.473619051507
987,1463.4632730337191
988,1463.4531497509943
989,1463.44324932296
990,1463.4335718693462
991,1463.4241175099844
992,1463.1306223919964
993,1462.8372478414924
994,1462.5789102165945
995,1462.2412635008784
996,1462.2320647627123
997,1461.9589180852902
998,1461.9499081743645
999,1461.6124038396583
1000,1461.2748828679369
1001,1460.9374630643713
1002,1460.7951716470604
1003,1460.4578206528338
1004,1460.315710530118
1005,1459.978428369326
1006,1459.83649967611
1007,1459.4992863728648
1008,1459.3575392442187
1009,1459.0203948226488
1010,1458.8788293938087
1011,1458.541753878056
1012,1458.4003702844282
1013,1458.063363698651
1014,1457.9221620758053
1015,1457.5852244441783
1016,1457.4442049278543
1017,1457.1073362745647
1018,1456.8342939877402
1019,1456.82551642832
1020,1456.5681456728887
1021,1456.4272210381787
1022,1456.2674458799283
1023,1455.9307716819033
1024,1455.6374158306182
1025,1455.3801815892218
1026,1455.0868859035297
1027,1454.7937109797338
1028,1454.7851659991563
1029,1454.448678120429
1030,1454.155566073927
1031,1453.81921425186
1032,1453.4829641385015
1033,1453.1466385238364
1034,1452.8735978821921
1035,1452.537407100789
1036,1452.24440622961
1037,1451.9082925581945
1038,1451.7674961487564
1039,1451.4314518104827
1040,1451.1385459677197
1041,1450.9791227229362
1042,1450.8385251723546
1043,1450.5025775348615
1044,1450.2097843678164
1045,1450.0593723661016
1046,1449.7666315767092
1047,1449.6261280130973
1048,1449.3334726332414
1049,1448.9976374476428
1050,1448.7050784947257
1051,1448.819392629478
1052,1448.5269153444467
1053,1448.5184065056476
1054,1448.3678636811837
1055,1448.0754055800455
1056,1447.9249282822402
1057,1447.6325227109464
1058,1447.4821109652066
1059,1447.3318335603774
1060,1447.1816312945366
1061,1447.031563456075
1062,1446.8815708298
1063,1446.6083438277549
1064,1446.4584156543833
1065,1446.1658673543413
1066,1446.0160049307196
1067,1446.1302132746962
1068,1445.9804049730164
1069,1445.6878601075439
1070,1445.5381176075234
1071,1445.6526323061832
1072,1445.5029439774637
1073,1445.2104025415676
1074,1444.9179232023055
1075,1444.6255653452674
1076,1444.2902062662743
1077,1444.1491861509992
1078,1443.9994669014006
1079,1443.7071604704058
1080,1443.433739271032
1081,1443.2928443983826
1082,1443.2839589568403
1083,1443.134208444602
1084,1443.2488506682366
1085,1443.108005845943
1086,1442.8156970095872
1087,1442.6750320042538
1088,1442.790047699186
1089,1442.4548411705753
1090,1442.57026945719
1091,1442.4203666905348
1092,1442.128089468725
1093,1441.8546031973353
1094,1441.9703793212666
1095,1441.8297836911631
1096,1441.556410154035
1097,1441.283108405046
1098,1441.1427140294418
1099,1441.0024761924049
1100,1441.11859706284
1101,1440.783478795769
1102,1440.4912619405193
1103,1440.1562214629369
1104,1439.8641015239448
1105,1439.5908839460037
1106,1439.2988565729272
1107,1439.0257411492594
1108,1438.7338063844936
1109,1438.39886097814
1110,1438.107023274392
1111,1437.7721557356535
1112,1437.4804151383585
1113,1437.1456254976472
1114,1436.8539820522767
1115,1436.5192703400226
1116,1436.2277240920848
1117,1436.0772994952679
1118,1435.785806222182
1119,1435.6354475265853
1120,1435.344007257562
1121,1435.1937144888925
1122,1434.9023272531695
1123,1434.7521004371513
1124,1434.4607662639917
1125,1434.1262674598745
1126,1433.8350306711206
1127,1433.5006099373402
1128,1433.209470578695
1129,1432.8751279457986
1130,1432.5840860629999
1131,1432.43389369566
1132,1432.1429050110921
1133,1431.9927786720625
1134,1431.7018432151283
1135,1431.4286199723217
1136,1431.1377777544756
1137,1430.9876374878884
1138,1430.696848567063
1139,1430.5562865274508
1140,1430.2655843159828
1141,1430.1252026328086
1142,1429.8345871690053
1143,1429.6943859780986
1144,1429.421234445058
1145,1429.4112621653005
1146,1429.4015148987128
1147,1429.3919927674124
1148,1429.3826958936231
1149,1429.3736243996716
1150,1429.3647784079901
1151,1429.3561580411151
1152,1429.022312462318
1153,1428.6885702680963
1154,1428.3549314966992
1155,1428.0213961864017
1156,1428.0131413531878
1157,1428.0051124851107
1158,1427.9973097051127
1159,1427.9897331362401
1160,1427.6564414801771
1161,1427.3232534524404
1162,1426.9901690914583
1163,1426.9829242198114
1164,1426.8421760966442
1165,1426.5091978193705
1166,1426.1763233053796
1167,1425.8435525931964
1168,1425.5108857213727
1169,1425.1776643305018
1170,1424.903936220134
1171,1424.5708522525908
1172,1424.2378721029206
1173,1423.9054149804936
1174,1423.5730618484297
1175,1423.240812745417
1176,1422.987312452379
1177,1422.980638475361
1178,1422.6485964833955
1179,1422.3166586482405
1180,1421.9848250087034
1181,1421.6530956036186
1182,1421.3214704718482
1183,1421.0476944642116
1184,1420.7161474731693
1185,1420.3838056360255
1186,1420.0515679820953
1187,1419.7779647793923
1188,1419.445865043721
1189,1419.1724272474178
1190,1418.8404655013692
1191,1418.5091479629853
1192,1418.1779349091848
1193,1417.8468263790103
1194,1417.5158224115312
1195,1417.1849230458429
1196,1416.8532880211333
1197,1416.5217574850321
1198,1416.1910518975585
1199,1415.8604510410594
1200,1415.6083677917088
1201,1415.2779398730192
1202,1414.9476167915143
1203,1414.6164375866558
1204,1414.2853630784946
1205,1413.9543933062662
1206,1413.6235283092349
1207,1413.2927681266901
1208,1412.9621127979506
1209,1412.6315623623607
1210,1412.3583554097747
1211,1412.0673683823018
1212,1411.7765041873288
1213,1411.4857628796465
1214,1411.480146623004
1215,1411.2071294248133
1216,1411.2017059670316
1217,1411.1965103578925
1218,1410.8665869058502
1219,1410.5367686091242
1220,1410.531873534396
1221,1410.5272066074492
1222,1410.5227679532363
1223,1410.5185576968179
1224,1410.514575963363
1225,1410.510822878147
1226,1410.5072985665545
1227,1410.5040031540768
1228,1410.2307159567438
1229,1410.227614600306
1230,1410.2247423910767
1231,1409.8950667156817
1232,1409.5654964416044
1233,1409.2360316086044
1234,1408.90667225647
1235,1408.577418425016
1236,1408.436299230183
1237,1408.1071180085316
1238,1407.8340590626437
1239,1407.5049571712832
1240,1407.2140922519145
1241,1406.8851311128628
1242,1406.5562756601173
1243,1406.227525933632
1244,1405.8988819733902
1245,1405.570343819404
1246,1405.2419115117111
1247,1405.1007326482993
1248,1404.7720118211007
1249,1404.4433968344372
1250,1404.3024891649793
1251,1404.029463602648
1252,1403.8887961130959
1253,1403.7483457054143
1254,1403.4575923447337
1255,1403.1291738808725
1256,1402.838518527066
1257,1402.5101809371752
1258,1402.2196236364168
1259,1401.970356701581
1260,1401.6421693647255
1261,1401.4927187979338
1262,1401.164638316256
1263,1400.8917663790162
1264,1400.5637657314044
1265,1400.290999743127
1266,1399.9630789613673
1267,1399.6904189753539
1268,1399.3625780912516
1269,1399.0900241608506
